product_id,title,reference_price,current_price,jd_url,image_url,specs,shop_name,comment_count,crawl_time
100187661752,七彩虹iGame GeForce RTX 5070 Ti Ultra W OC 16GB,7599.0,7599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100187661752.html,https://2a.zol-img.com.cn/product/271_320x240/142/ceSSARvy3RipA.png,"产品型号	iGame GeForce RTX 5070 Ti Ultra W OC 16GB
显卡类型	发烧级
显卡设计	公版",AI服务器算力显卡小店,37.0,2025-04-27 19:16:26
10107080581414,NVIDIA GeForce RTX 4090 D 24G涡轮,17499.0,1.75,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10107080581414.html,https://2f.zol-img.com.cn/product/271_320x240/451/ce94MTa9kqIXk.jpg,"芯片厂商	NVIDIA
显卡芯片	GeForce RTX 4090 D
显示芯片系列	NVIDIA RTX 40系列
制作工艺	5纳米
核心代号	AD102-250
核心频率	2280-2520MHz
CUDA核心	14592个
显存类型	GDDR6X
显存容量	24GB
显存位宽	384bit
最大分辨率	7680×4320
接口类型	PCI Express 4.0 16X
I/O接口	1×HDMI 2.1接口，3×DisplayPort接口
电源接口	8pin+8pin+8pin
显卡类型	发烧级
显卡设计	公版",AI服务器算力显卡小店,37.0,2025-04-27 19:16:48
10139131550792,NVIDIA Tesla H200 141G,25.0,25.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10139131550792.html,https://2f.zol-img.com.cn/product/271_320x240/421/ce4yqzP6JoNZc.jpg,"芯片厂商	NVIDIA
显卡芯片	Tesla H200
制作工艺	4纳米
核心代号	GH100
核心频率	1830MHz
CUDA核心	14592个
显存频率	5240MHz
显存类型	HBM3E
显存容量	141GB
显存位宽	6144bit
内存带宽	4.8TB/s
接口类型	PCI Express 5.0 16X
电源接口	8pin
显卡类型	专业级
显卡设计	公版
散热方式	风扇散热",AI智能服务器专业显卡小店,4.0,2025-04-27 19:17:09
10115026649461,NVIDIA Tesla H800 80G,22.0,19.8,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10115026649461.html,https://2c.zol-img.com.cn/product/271_320x240/280/cetEfkjtSEbfk.png,"芯片厂商	NVIDIA
显卡芯片	Tesla H800
制作工艺	4纳米
核心频率	1830MHz
CUDA核心	14592个
显存频率	5240MHz
显存类型	HBM3
显存容量	80GB
显存位宽	5720bit
内存带宽	1681GB/s
接口类型	PCI Express 5.0 16X
电源接口	8pin
显卡类型	专业级
显卡设计	公版
散热方式	风扇散热
产品尺寸	267×单槽×116mm",英伟达显卡平台小店,20.0,2025-04-27 19:17:31
10143976194312,NVIDIA Tesla H100 80G,19.0,19.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10143976194312.html,https://2e.zol-img.com.cn/product/271_320x240/276/cerccjfY9x2lA.jpg,"芯片厂商	NVIDIA
显卡芯片	Tesla H100
制作工艺	4纳米
核心代号	GH100
核心频率	1830MHz
CUDA核心	14592个
显存频率	5240MHz
显存类型	HBM3
显存容量	80GB
显存位宽	5120bit
内存带宽	2039GB/s
接口类型	PCI Express 5.0 16X
显卡类型	专业级
显卡设计	公版
散热方式	风扇散热
最大功耗	300-350W",北京AI显卡小店,200.0,2025-04-27 19:17:53
10107529096691,蓝宝石PULSE 脉动 RX 9070 XT 16G D6,4999.0,4999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10107529096691.html,https://2d.zol-img.com.cn/product/271_320x240/677/ceMDSQ6AOz1vs.jpg,"产品型号	PULSE 脉动 RX 9070 XT 16G D6
芯片厂商	AMD
显卡芯片	Radeon RX 9070 XT
显示芯片系列	AMD RX 9000系列
制作工艺	4纳米
核心代号	RDNA 4
核心频率	2400-2970MHz
流处理单元	4096个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
内存带宽	640GB/s
接口类型	PCI Express 5.0 16X
I/O接口	2×HDMI接口，2×DisplayPort接口",蓝宝石显卡旗舰店,5000.0,2025-04-27 19:18:15
10140681873555,蓝宝石PURE 极地 RX 9070 XT 16G D6 OC,5899.0,5899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10140681873555.html,https://2d.zol-img.com.cn/product/271_320x240/677/ceMDSQ6AOz1vs.jpg,"产品型号	PURE 极地 RX 9070 XT 16G D6 OC
芯片厂商	AMD
显卡芯片	Radeon RX 9070 XT
显示芯片系列	AMD RX 9000系列
制作工艺	4纳米
核心代号	RDNA 4
核心频率	2460-3010MHz
流处理单元	4096个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
内存带宽	640GB/s
接口类型	PCI Express 5.0 16X
I/O接口	2×HDMI接口，2×DisplayPort接口",蓝宝石电脑旗舰店,2000.0,2025-04-27 19:18:28
10111800802210,蓝宝石NITRO 氮动 RX 9070 XT 16G D6 OC,6399.0,6399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10111800802210.html,https://2d.zol-img.com.cn/product/271_320x240/677/ceMDSQ6AOz1vs.jpg,"产品型号	NITRO 氮动 RX 9070 XT 16G D6 OC
芯片厂商	AMD
显卡芯片	Radeon RX 9070 XT
显示芯片系列	AMD RX 9000系列
制作工艺	4纳米
核心代号	RDNA 4
核心频率	2520-3060MHz
流处理单元	4096个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
内存带宽	640GB/s
接口类型	PCI Express 5.0 16X
I/O接口	2×HDMI接口，2×DisplayPort接口",蓝宝石显卡旗舰店,5000.0,2025-04-27 19:18:50
10147231879740,蓝宝石AMD Radeon RX 7650 GRE 8G 极地,2069.0,2069.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10147231879740.html,https://2d.zol-img.com.cn/product/271_320x240/943/ce3kGtMlub22.jpg,"产品型号	AMD Radeon RX 7650 GRE 8G 极地
芯片厂商	AMD
显卡芯片	Radeon RX 7650 GRE
显示芯片系列	AMD RX 7000系列
制作工艺	6纳米
核心代号	RDNA 3
核心频率	2350-2695MHz
流处理单元	2048个
显存频率	18000MHz
显存类型	GDDR6
显存容量	8GB
显存位宽	128bit
最大分辨率	7680×4320
接口类型	PCI Express 4.0 16X
I/O接口	1×HDMI接口，3×DisplayPort接口
电源接口	8pin",蓝宝石电脑旗舰店,2000.0,2025-04-27 19:19:03
10148957956711,蓝宝石NITRO 氮动 RX 9070 16GB GDDR6 OC,5699.0,5699.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10148957956711.html,https://2d.zol-img.com.cn/product/271_320x240/979/cecS3i3urO6eM.jpg,"产品型号	NITRO 氮动 RX 9070 16GB GDDR6 OC
芯片厂商	AMD
显卡芯片	Radeon RX 9070
显示芯片系列	AMD RX 9000系列
核心代号	RDNA 4
流处理单元	3584个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
接口类型	PCI Express 5.0 16X
I/O接口	2×HDMI接口，2×DisplayPort接口
电源接口	8pin+8pin
显卡类型	发烧级
显卡设计	非公版",蓝宝石显卡旗舰店,5000.0,2025-04-27 19:19:15
10140700506978,蓝宝石PULSE 脉动 RX 9070 16G D6,4499.0,4499.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10140700506978.html,https://2f.zol-img.com.cn/product/271_320x240/963/ceasbVJiWeDmk.jpg,"产品型号	PULSE 脉动 RX 9070 16G D6
芯片厂商	AMD
显卡芯片	Radeon RX 9070
显示芯片系列	AMD RX 9000系列
核心代号	RDNA 4
核心频率	2070-2520MHz
流处理单元	3584个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
接口类型	PCI Express 5.0 16X
I/O接口	2×HDMI接口，2×DisplayPort接口
电源接口	8pin+8pin
显卡类型	发烧级",蓝宝石显卡旗舰店,5000.0,2025-04-27 19:19:36
10143503346931,蓝宝石METAL 合金脉动 RX 9070 16G D6,4999.0,4999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10143503346931.html,https://2a.zol-img.com.cn/product/271_320x240/976/celkBeKhjuWo.jpg,"产品型号	METAL 合金脉动 RX 9070 16G D6
芯片厂商	AMD
显卡芯片	Radeon RX 9070
显示芯片系列	AMD RX 9000系列
核心代号	RDNA 4
核心频率	2070-2520MHz
流处理单元	3584个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
接口类型	PCI Express 5.0 16X
I/O接口	2×HDMI接口，2×DisplayPort接口
电源接口	8pin+8pin
显卡类型	发烧级",蓝宝石电脑旗舰店,2000.0,2025-04-27 19:19:58
10140681873552,蓝宝石PURE 极地 RX 9070 16G D6 OC,5299.0,5299.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10140681873552.html,https://2c.zol-img.com.cn/product/271_320x240/972/ceG4xD8AS5qc.jpg,"产品型号	PURE 极地 RX 9070 16G D6 OC
芯片厂商	AMD
显卡芯片	Radeon RX 9070
显示芯片系列	AMD RX 9000系列
核心代号	RDNA 4
核心频率	2210-2700MHz
流处理单元	3584个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
接口类型	PCI Express 5.0 16X
I/O接口	2×HDMI接口，2×DisplayPort接口
电源接口	8pin+8pin
显卡类型	发烧级",蓝宝石电脑旗舰店,2000.0,2025-04-27 19:20:21
10137343848579,NVIDIA RTX 5090FE公版,33999.0,3.44,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10137343848579.html,https://2c.zol-img.com.cn/product/271_320x240/136/ce6za4OfyDViU.jpg,"产品型号	RTX5090FE
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5090
显示芯片系列	NVIDIA RTX 50系列
核心代号	GB202-300
核心频率	2017MHz
CUDA核心	21760个
显存频率	28000MHz
显存类型	GDDR7
显存容量	32GB
显存位宽	512bit
内存带宽	1792GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1接口，3×DisplayPort 2.1a接口
电源接口	16pin
显卡类型	发烧级",Ai5090高端显卡经营部,200.0,2025-04-27 19:20:53
10141728194249,耕升RTX 5070 追风OC,5599.0,5599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10141728194249.html,https://2a.zol-img.com.cn/product/271_320x240/366/cecy61POxqTo.png,"产品型号	RTX 5070 追风OC
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070
显示芯片系列	NVIDIA GTX 50系列
制作工艺	4纳米
核心频率	2527MHz
CUDA核心	6144个
显存频率	28000MHz
显存类型	GDDR7
显存容量	12GB
显存位宽	192bit
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	12V-2X6
显卡类型	发烧级
显卡设计	非公版",耕升旗舰店,5.0,2025-04-27 19:21:24
10141728194251,耕升RTX 5070 炫光OC,6599.0,6599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10141728194251.html,https://2b.zol-img.com.cn/product/271_320x240/361/cepds93lOzj1k.png,"产品型号	RTX 5070 炫光OC
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070
显示芯片系列	NVIDIA GTX 50系列
制作工艺	4纳米
核心频率	2572MHz
CUDA核心	6144个
显存频率	28000MHz
显存类型	GDDR7
显存容量	12GB
显存位宽	192bit
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	12V-2X6
显卡类型	发烧级
显卡设计	非公版",耕升旗舰店,5.0,2025-04-27 19:21:47
10141728194250,耕升RTX 5070 踏雪 OC,5799.0,5799.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10141728194250.html,https://2d.zol-img.com.cn/product/271_320x240/357/ceO5ahvmokazE.png,"产品型号	 RTX 5070 踏雪OC
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070
显示芯片系列	NVIDIA GTX 50系列
制作工艺	4纳米
核心频率	2542MHz
CUDA核心	6144个
显存频率	28000MHz
显存类型	GDDR7
显存容量	12GB
显存位宽	192bit
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	12V-2X6
显卡类型	发烧级
显卡设计	非公版",耕升旗舰店,5.0,2025-04-27 19:22:09
100183080258,XFX讯景RADEON RX 9070 海外版Pro 白,4899.0,4999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100183080258.html,https://2c.zol-img.com.cn/product/271_320x240/694/cenS4L5MpAxdo.png,"芯片厂商	AMD
显卡芯片	Radeon RX 9070
显示芯片系列	AMD RX 9000系列
制作工艺	4纳米
核心频率	基础频率：1440MHz
流处理单元	3584个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
内存带宽	640GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI接口，3×DisplayPort接口
电源接口	8pin+8pin
显卡类型	主流级
显卡设计	非公版",XFX讯景京东自营旗舰店,2000.0,2025-04-27 19:22:55
100183080256,XFX讯景RADEON RX 9070 海外版Pro 黑,4799.0,4899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100183080256.html,https://2a.zol-img.com.cn/product/271_320x240/692/cerQj21A1UATM.png,"芯片厂商	AMD
显卡芯片	Radeon RX 9070
显示芯片系列	AMD RX 9000系列
制作工艺	4纳米
核心频率	基础频率：1440MHz
流处理单元	3584个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
内存带宽	640GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI接口，3×DisplayPort接口
电源接口	8pin+8pin
显卡类型	主流级
显卡设计	非公版",XFX讯景京东自营旗舰店,2000.0,2025-04-27 19:23:07
100183080308,XFX讯景RADEON RX 9070 凤凰涅槃,4999.0,5099.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100183080308.html,https://2f.zol-img.com.cn/product/271_320x240/685/ceXdu0NCvcMQ.png,"芯片厂商	AMD
显卡芯片	Radeon RX 9070
显示芯片系列	AMD RX 9000系列
制作工艺	4纳米
核心频率	基础频率：1440MHz
流处理单元	3584个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
内存带宽	640GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI接口，3×DisplayPort接口
电源接口	8pin+8pin
显卡类型	主流级
显卡设计	非公版",XFX讯景京东自营旗舰店,2000.0,2025-04-27 19:23:18
100193618176,瀚铠Radeon RX 9070 超合金,4999.0,4999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100193618176.html,https://2a.zol-img.com.cn/product/271_320x240/76/ceXhLmimsXzz.jpg,"产品型号	AH-907016DC5BR4R
芯片厂商	AMD
显卡芯片	Radeon RX 9070
显示芯片系列	AMD RX 9000系列
制作工艺	4纳米
核心频率	基础频率：1440MHz
流处理单元	3584个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
内存带宽	640GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI接口，3×DisplayPort接口
电源接口	8pin+8pin
显卡类型	主流级",瀚铠（VASTARMOR）显卡京东自营旗舰店,100.0,2025-04-27 19:24:06
100192999440,瀚铠Radeon RX 9070 XT 超合金 白色,5799.0,5899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100192999440.html,https://2f.zol-img.com.cn/product/271_320x240/21/ceo07gxOr3pwQ.jpg,"产品型号	AH-9070XT16TC5BRW7R
芯片厂商	AMD
显卡芯片	Radeon RX 9070 XT
显示芯片系列	AMD RX 9000系列
制作工艺	4纳米
核心频率	基础频率：1870MHz
流处理单元	4096个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
内存带宽	640GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI接口，3×DisplayPort接口
电源接口	8pin+8pin+8pin
显卡类型	主流级",瀚铠（VASTARMOR）显卡京东自营旗舰店,500.0,2025-04-27 19:24:18
100192999482,瀚铠Radeon RX 9070 XT 超合金,5699.0,5799.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100192999482.html,https://2d.zol-img.com.cn/product/271_320x240/995/ceYWI7MrhMgC.jpg,"产品型号	AH-9070XT16TC5BR7R
芯片厂商	AMD
显卡芯片	Radeon RX 9070 XT
显示芯片系列	AMD RX 9000系列
制作工艺	4纳米
核心频率	基础频率：1870MHz
流处理单元	4096个
显存频率	20000MHz
显存类型	GDDR6
显存容量	16GB
显存位宽	256bit
内存带宽	640GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI接口，3×DisplayPort接口
电源接口	8pin+8pin+8pin
显卡类型	主流级",瀚铠（VASTARMOR）显卡京东自营旗舰店,500.0,2025-04-27 19:24:29
10137424429133,索泰RTX 5070 Ti 16GB AMP EXTREME INFINITY,7999.0,7999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10137424429133.html,https://2f.zol-img.com.cn/product/271_320x240/639/ceQyr94y7qAKg.jpg,"产品型号	GeForce RTX 5070 Ti 16GB X GAMING
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA GTX 50系列
制作工艺	5纳米
核心频率	2512MHz
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
接口类型	PCI Express 6.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	16pin
显卡类型	发烧级
显卡设计	非公版",索泰ZOTAC旗舰店,70.0,2025-04-27 19:24:51
10137424429135,索泰RTX 5070 Ti 16GB X GAMING,6299.0,6299.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10137424429135.html,https://2f.zol-img.com.cn/product/271_320x240/681/cecXDuJmT1db.jpg,"产品型号	GeForce RTX 5070 Ti 16GB X GAMING
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA GTX 50系列
制作工艺	5纳米
核心频率	2452MHz
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
接口类型	PCI Express 6.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	16pin
显卡类型	发烧级
显卡设计	非公版",索泰ZOTAC旗舰店,70.0,2025-04-27 19:25:15
10138347238416,映众GeForce RTX 5070 Ti 映雪 X3 OC,8299.0,6888.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10138347238416.html,https://2f.zol-img.com.cn/product/271_320x240/627/ceSZ7Cz522182.jpg,"产品型号	GeForce RTX 5070 Ti 映雪 X3 OC
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA RTX 50系列
制作工艺	5纳米
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
内存带宽	896GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	16pin
显卡类型	发烧级",小而美电脑小店,13.0,2025-04-27 19:25:37
10137944511579,映众GeForce RTX 5070 Ti 曜夜 X3,6899.0,6899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10137944511579.html,https://2b.zol-img.com.cn/product/271_320x240/623/cebxUEOO0tA9Y.jpg,"产品型号	GeForce RTX 5070 Ti 曜夜 X3
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA RTX 50系列
制作工艺	5纳米
核心频率	2452MHz
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
内存带宽	896GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	16pin",映众电脑整机旗舰店,95.0,2025-04-27 19:26:00
10137944511581,映众GeForce RTX 5070 Ti 曜夜 X3 OC,8099.0,6999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10137944511581.html,https://2b.zol-img.com.cn/product/271_320x240/623/cebxUEOO0tA9Y.jpg,"产品型号	GeForce RTX 5070 Ti 曜夜 X3 OC
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA RTX 50系列
制作工艺	5纳米
核心频率	2482MHz
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
最大分辨率	7680×4320
内存带宽	896GB/s
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	16pin",映众电脑整机旗舰店,95.0,2025-04-27 19:26:25
10137112208456,耕升RTX 5070 Ti 踏雪OC,7599.0,7199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10137112208456.html,https://2b.zol-img.com.cn/product/271_320x240/389/ceLfIi2kXf77o.png,"产品型号	RTX 5070 Ti 踏雪OC
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA RTX 50系列
制作工艺	5纳米
核心频率	2482MHz
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	12V-2X6
显卡类型	发烧级
显卡设计	非公版",耕升旗舰店,75.0,2025-04-27 19:26:38
10137112208457,耕升RTX 5070 Ti 追风,6299.0,6299.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10137112208457.html,https://2b.zol-img.com.cn/product/271_320x240/383/ce4LpBtmA6eI.png,"产品型号	RTX 5070 Ti 追风
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA RTX 50系列
制作工艺	5纳米
核心频率	2452MHz
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	12V-2X6
显卡类型	发烧级
显卡设计	非公版",耕升旗舰店,75.0,2025-04-27 19:26:51
10138234830440,耕升RTX 5070 Ti 追风OC,7399.0,6999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10138234830440.html,https://2d.zol-img.com.cn/product/271_320x240/379/ceKHQgQo8xHY.png,"产品型号	RTX 5070 Ti 追风OC
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA RTX 50系列
制作工艺	5纳米
核心频率	2467MHz
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	12V-2X6
显卡类型	发烧级
显卡设计	非公版",耕升旗舰店,75.0,2025-04-27 19:27:14
10137112208455,耕升RTX 5070 Ti 炫光·超OC,8099.0,7899.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10137112208455.html,https://2d.zol-img.com.cn/product/271_320x240/403/ceNOYizgHERk.png,"产品型号	RTX 5070 Ti 炫光·超OC
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA RTX 50系列
制作工艺	5纳米
核心频率	2512MHz
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	12V-2X6
显卡类型	发烧级
显卡设计	非公版",耕升旗舰店,75.0,2025-04-27 19:27:36
10137423207308,影驰GeForce RTX 5070 Ti 金属大师黑金版 OC,7499.0,7399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10137423207308.html,https://2a.zol-img.com.cn/product/271_320x240/328/ceQzuU1BRRrQ.png,"产品型号	GeForce RTX 5070 Ti 金属大师黑金版 OC
芯片厂商	NVIDIA
显卡芯片	GeForce RTX 5070 Ti
显示芯片系列	NVIDIA RTX 50系列
制作工艺	5纳米
核心频率	2295-2497MHz
CUDA核心	8960个
显存频率	28000MHz
显存类型	GDDR7
显存容量	16GB
显存位宽	256bit
接口类型	PCI Express 5.0 16X
I/O接口	1×HDMI 2.1b接口，3×DisplayPort 2.1b接口
电源接口	12V-2x6
显卡类型	发烧级
