product_id,title,reference_price,current_price,jd_url,image_url,specs,shop_name,comment_count,crawl_time
10029622853647,西部数据蓝盘 2TB 7200转 256MB SATA3（WD20EZBX）,355.0,439.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10029622853647.html,https://2b.zol-img.com.cn/product/222_320x240/785/ce6esrLBpyqe.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：2000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,64.0,2025-04-22 15:47:17
1745308046,希捷银河Exos X16 16TB 7200转 256MB SATA3（ST16000NM001G）,5099.0,,,https://2a.zol-img.com.cn/product/221_320x240/784/cecPJLU9v1Pi.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：16000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:47:26
30504630390,西部数据蓝盘 1TB 5400转 128MB SATA3（WD10SPZX）,250.0,389.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/30504630390.html,https://2d.zol-img.com.cn/product/221_320x240/141/cebSAE8Iq2VOc.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：1000GB
单碟容量：暂无数据
缓存：128MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,1000.0,2025-04-22 15:47:29
30934754106,希捷Barracuda 3TB 7200转 64MB SATA3（ST3000DM008）,479.0,429.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/30934754106.html,https://2d.zol-img.com.cn/product/220_320x240/121/ceDO9V9uL7gU2.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：3000GB
单碟容量：1000GB
缓存：64MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,5000.0,2025-04-22 15:47:38
1745308078,西部数据黑盘 500GB 7200转 32MB SATA3（WD5000LPLX）,218.0,,,https://2b.zol-img.com.cn/product/154_320x240/355/ceBLijMk1j3g.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：500GB
单碟容量：500GB
缓存：32MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:47:58
32586793952,西部数据蓝盘 4TB 5400转 256MB SATA3（WD40EZAZ）,470.0,529.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/32586793952.html,https://2e.zol-img.com.cn/product/222_320x240/788/ce9fxPeKqyTvE.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：4000GB
单碟容量：暂无数据
缓存：256MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,2000.0,2025-04-22 15:48:01
10469010825,希捷Barracuda 1TB 5400转 128MB SATA3（ST1000LM048）,279.0,369.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10469010825.html,https://2a.zol-img.com.cn/product/179_320x240/700/celMR39oAPoI.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：1000GB
单碟容量：暂无数据
缓存：128MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,2000.0,2025-04-22 15:48:10
69924991661,西部数据黑盘 4TB 7200转 256M SATA3（WD4005FZBX）,1199.0,1149.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/69924991661.html,https://2b.zol-img.com.cn/product/208_320x240/645/ceoxzqOn001EY.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：4000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,2000.0,2025-04-22 15:48:18
11532224232,西部数据红盘Plus 2TB 5400转 128MB SATA3（WD20EFZX）,549.0,589.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/11532224232.html,https://2e.zol-img.com.cn/product/234_320x240/250/ceQLz9tPXX63I.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：2000GB
单碟容量：暂无数据
缓存：128MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,100.0,2025-04-22 15:48:26
10026031280326,东芝1TB 7200转 32MB SATA3（DT01ACA100）,235.0,375.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10026031280326.html,https://2c.zol-img.com.cn/product/108_320x240/96/ceE5L2Dt7zrNE.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：1000GB
单碟容量：1000GB
缓存：32MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,10.0,2025-04-22 15:48:35
1745308124,huananzhi M.2 2280 NVME 固态硬盘M2 NVME 2TB,586.0,,,https://2f.zol-img.com.cn/product/253_320x240/613/ce306TgaxQ.jpg,"适用类型：台式机硬盘
硬盘尺寸：2.5英寸
硬盘容量：2GB
单碟容量：暂无数据
缓存：64MB
转速：7200rpmrpm
接口类型：SATA接口
接口速率：暂无数据",,,2025-04-22 15:48:44
100020805903,希捷酷狼NAS 4TB 5400转 256MB SATA3（ST4000VN006）,699.0,859.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100020805903.html,https://2d.zol-img.com.cn/product/240_320x240/967/cek0UvwHDVGrk.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：4000GB
单碟容量：暂无数据
缓存：256MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",希捷Seagate京东自营旗舰店,2000000.0,2025-04-22 15:48:48
100063728683,希捷酷狼PRO 22TB 7200转 512MB SATA3（ST22000NT001）,5999.0,5469.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100063728683.html,https://2c.zol-img.com.cn/product/247_320x240/816/ceQoZhwdJV6.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：22000GB
单碟容量：暂无数据
缓存：512MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",希捷Seagate京东自营旗舰店,2000000.0,2025-04-22 15:48:57
70730886945,西部数据黑盘 1TB 7200转 64M SATA3（WD10SPSX）,409.0,499.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/70730886945.html,https://2e.zol-img.com.cn/product/208_320x240/696/ce3m54Y3kpc2.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：1000GB
单碟容量：暂无数据
缓存：64MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,1000.0,2025-04-22 15:49:06
11985114751,希捷酷狼NAS 8TB 7200转 256MB SATA3（ST8000VN004）,1999.0,1529.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/11985114751.html,https://2f.zol-img.com.cn/product/240_320x240/945/ce2zURz04zTl.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：8000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,200.0,2025-04-22 15:49:14
45549436447,希捷酷狼PRO 4TB 7200转 256MB SATA3（ST4000NE001）,1178.0,789.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/45549436447.html,https://2b.zol-img.com.cn/product/225_320x240/995/ceW1cO0Ck3Ztc.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：4000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,1000.0,2025-04-22 15:49:33
1745308182,希捷Exos 10E2400 1.2TB 10000转 256MB SAS（ST1200MM0129）,1799.0,,,https://2c.zol-img.com.cn/product/198_320x240/412/cepDfummspLA.jpg,"适用类型：台式机
硬盘尺寸：2.5英寸
硬盘容量：1200GB
单碟容量：暂无数据
缓存：256MB
转速：10000rpm
接口类型：SAS
接口速率：12Gb/秒",,,2025-04-22 15:49:42
31927079026,西部数据新金盘 10TB 7200转 256M SATA3（WUS721010ALE6L4）,2759.0,1879.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/31927079026.html,https://2a.zol-img.com.cn/product/209_320x240/778/ceb6wIB7v2Ww.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：10000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,10000.0,2025-04-22 15:49:47
14851201806,西部数据蓝盘 2TB 5400转 64M SATA3（WD20EZRZ）,349.0,415.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/14851201806.html,https://2c.zol-img.com.cn/product/222_320x240/774/ceLB5TIcsPhw.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：2000GB
单碟容量：1000GB
缓存：64MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,5000.0,2025-04-22 15:49:55
1479343230,希捷Barracuda 2TB 7200转 64MB SATA3（ST2000DM001）,379.0,419.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/1479343230.html,https://2f.zol-img.com.cn/product/222_320x240/823/ceWqryhkhUgWA.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：2000GB
单碟容量：1000GB
缓存：64MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,10000.0,2025-04-22 15:50:04
10020175172862,希捷银河Exos X16 16TB 7200转 256MB SAS（ST16000NM002G）,5999.0,2669.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10020175172862.html,https://2e.zol-img.com.cn/product/225_320x240/640/ceKvjQJZaiSFw.png,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：16000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SAS
接口速率：12Gb/秒",,2000.0,2025-04-22 15:50:13
69570580816,西部数据蓝盘 4TB 5400转 128M SATA3（WD40NPZZ）,799.0,844.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/69570580816.html,https://2c.zol-img.com.cn/product/208_320x240/766/ceMnZ4eQwMvc.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：4000GB
单碟容量：暂无数据
缓存：128MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,10000.0,2025-04-22 15:50:26
13062841840,希捷BarraCuda 4TB 5900转 256MB SATA3（ST4000DM004）,529.0,548.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/13062841840.html,https://2a.zol-img.com.cn/product/222_320x240/824/cekJibAvTamH6.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：4000GB
单碟容量：暂无数据
缓存：256MB
转速：5900rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,10000.0,2025-04-22 15:50:36
1745308245,西部数据蓝盘 500GB 5400转16MB SATA3（WD5000LPCX）,299.0,,,https://2d.zol-img.com.cn/product/221_320x240/147/cevudkW5R6zyM.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：500GB
单碟容量：500GB
缓存：16MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:50:45
1745308248,西部数据红盘Plus 14TB 7200转 256MB SATA3（WD140EFGX）,3799.0,,,https://2d.zol-img.com.cn/product/234_320x240/237/ceArGwlE3CuoA.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：14000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:50:48
1745308253,HGST 1TB 5400转 128MB SATA3（HTS541010B7E610）,450.0,,,https://2a.zol-img.com.cn/product/185_320x240/378/ce1HE2WyC9z6.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：1000GB
单碟容量：暂无数据
缓存：128MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:50:53
1745308269,西部数据蓝盘 2TB 5400转 256MB SATA3（WD20EZAZ）,330.0,,,https://2c.zol-img.com.cn/product/208_320x240/862/ceVNnBxYLpJ8w.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：2000GB
单碟容量：暂无数据
缓存：256MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:51:09
1581497121,西部数据蓝盘 500GB 5400转 8M SATA3（WD5000LPVX）,279.0,359.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/1581497121.html,https://2e.zol-img.com.cn/product/221_320x240/148/ceA1je6ONHQ1o.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：500GB
单碟容量：500GB
缓存：8MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,500.0,2025-04-22 15:51:12
30549919247,希捷Barracuda 2TB 7200转 64MB SATA3（ST2000DM006）,339.0,419.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/30549919247.html,https://2d.zol-img.com.cn/product/222_320x240/839/cedtIG0c90Zk.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：2000GB
单碟容量：1000GB
缓存：64MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,2000.0,2025-04-22 15:51:21
45549436430,希捷酷狼NAS 6TB 7200转 256MB SATA3（ST6000VN0033）,1199.0,979.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/45549436430.html,https://2b.zol-img.com.cn/product/240_320x240/947/ceOqMHjY8BM36.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：6000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,1000.0,2025-04-22 15:51:32
71756570563,西部数据蓝盘 6TB 5400转 256M SATA3（WD60EZAZ）,879.0,939.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/71756570563.html,https://2c.zol-img.com.cn/product/208_320x240/928/ce7nBQJ0SxbGc.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：6000GB
单碟容量：暂无数据
缓存：256MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,2000.0,2025-04-22 15:51:42
42677321107,希捷银河Exos X16 10TB 7200转 256MB SATA3（ST10000NM001G）,2379.0,2119.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/42677321107.html,https://2e.zol-img.com.cn/product/221_320x240/782/ceKFhRpI8PCg.jpg,"适用类型：企业级硬盘
硬盘尺寸：暂无数据
硬盘容量：10000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,1000.0,2025-04-22 15:51:50
10030834045833,西部数据黑盘 8TB 7200转 256MB SATA3（WD8001FZBX）,2399.0,1759.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10030834045833.html,https://2e.zol-img.com.cn/product/208_320x240/414/ceVIMdzZPDwwU.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：8000GB
单碟容量：暂无数据
缓存：256MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,1000.0,2025-04-22 15:52:11
10027473762070,东芝P300 1TB 7200转 64M SATA3（HDWD110）,269.0,359.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10027473762070.html,https://2b.zol-img.com.cn/product/213_320x240/219/cesZJKB4u3kbM.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：1000GB
单碟容量：暂无数据
缓存：64MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,100.0,2025-04-22 15:52:20
10025961544028,东芝2TB 5400转 128MB SATA3（MQ04ABD200）,369.0,485.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10025961544028.html,https://2a.zol-img.com.cn/product/189_320x240/452/ceJAXIqRnOf0k.jpg,"适用类型：笔记本，混合硬盘
硬盘尺寸：2.5英寸
硬盘容量：2000GB
单碟容量：1000GB
缓存：128MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,200.0,2025-04-22 15:52:30
100047592785,西部数据红盘Plus 4TB 5400转 256MB SATA3（WD40EFPX）,729.0,809.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100047592785.html,https://2a.zol-img.com.cn/product/234_320x240/240/ce1mMh3ScJAJU.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：4000GB
单碟容量：暂无数据
缓存：256MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",西部数据京东自营旗舰店,2000000.0,2025-04-22 15:52:50
1745308380,希捷FireCuda 1TB 7200转 64MB SATA3（ST1000DX002）,452.0,,,https://2f.zol-img.com.cn/product/179_320x240/35/ceHTfhtBOX6n2.jpg,"适用类型：混合硬盘
硬盘尺寸：3.5英寸
硬盘容量：1000GB
单碟容量：暂无数据
缓存：64MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:53:00
1745308384,思腾合力ST8000NM017B 标准,1399.0,,,https://2b.zol-img.com.cn/product/259_320x240/693/ce55ZSV3jTcvo.jpg,"适用类型：其他
硬盘尺寸：3.5英寸
硬盘容量：8GB
单碟容量：暂无数据
转速：其他rpm
缓存：暂无数据
接口类型：SATA接口
接口速率：暂无数据",,,2025-04-22 15:53:04
26688212101,西部数据蓝盘 2TB 5400转 128MB SATA3（WD20SPZX）,355.0,498.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/26688212101.html,https://2d.zol-img.com.cn/product/195_320x240/231/ceFxo8L6U64VE.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：2000GB
单碟容量：暂无数据
缓存：128MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,2000.0,2025-04-22 15:53:11
1745308405,东芝500GB 5400转 64M SATA3（MQ02ABF050H）,194.0,,,https://2c.zol-img.com.cn/product/179_320x240/40/ceff0bbWGasFU.jpg,"适用类型：台式机，混合硬盘
硬盘尺寸：2.5英寸
硬盘容量：500GB
单碟容量：暂无数据
缓存：64MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:53:25
1540251218,西部数据4TB 64MB SATA3 绿盘（WD40EZRX）,569.0,599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/1540251218.html,https://2d.zol-img.com.cn/product/143_320x240/281/ceTA2anSqM33M.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：4000GB
单碟容量：1000GB
缓存：64MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,1000.0,2025-04-22 15:53:29
1581503163,西部数据蓝盘 1TB 5400转 8MB SATA3（WD10JPVX）,289.0,369.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/1581503163.html,https://2a.zol-img.com.cn/product/221_320x240/144/ce9Rl83L8VQH6.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：1000GB
单碟容量：1000GB
缓存：8MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,2000.0,2025-04-22 15:53:38
1745308427,西部数据黑盘 1TB 7200转 32MB SATA3（WD10JPLX）,469.0,,,https://2a.zol-img.com.cn/product/179_320x240/456/ceaTFMFFn6z9s.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：1000GB
单碟容量：暂无数据
缓存：32MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:53:47
1745308430,东芝500GB 5400转 8MB SATA3（MQ01ABF050）,289.0,,,https://2e.zol-img.com.cn/product/114_320x240/550/cezw08sHdJQ.jpg,"适用类型：笔记本
硬盘尺寸：2.5英寸
硬盘容量：500GB
单碟容量：500GB
缓存：8MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:53:50
1745308434,希捷BarraCuda 8TB 5900转 256MB SATA3（ST8000DM004）,2180.0,,,https://2b.zol-img.com.cn/product/222_320x240/843/ceW0ETGwE2ZuI.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：8000GB
单碟容量：暂无数据
缓存：256MB
转速：5900rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:53:54
30724843164,西部数据紫盘 6TB 5640转 64MB SATA3（WD60PURX）,979.0,559.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/30724843164.html,https://2f.zol-img.com.cn/product/225_320x240/181/ceRDrd0y0aFMs.jpg,"适用类型：监控硬盘
硬盘尺寸：3.5英寸
硬盘容量：6000GB
单碟容量：1000GB
缓存：64MB
转速：5640rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,500.0,2025-04-22 15:53:58
69924991660,西部数据黑盘 2TB 7200转 64MB SATA3（WD2003FZEX）,909.0,879.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/69924991660.html,https://2d.zol-img.com.cn/product/225_320x240/793/cehuguddku4Cc.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：2000GB
单碟容量：1000GB
缓存：64MB
转速：7200rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,2000.0,2025-04-22 15:54:08
1745308457,西部数据红盘 6TB 5400转 256M SATA3（WD60EFAX）,1349.0,,,https://2d.zol-img.com.cn/product/197_320x240/95/ceyxG5im0dtZU.jpg,"适用类型：混合硬盘
硬盘尺寸：3.5英寸
硬盘容量：6000GB
单碟容量：暂无数据
缓存：256MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:54:17
1745308460,huananzhi M.2 2280 NVME 固态硬盘M2 NVME 128G,81.0,,,https://2a.zol-img.com.cn/product/253_320x240/608/cecLj4qxoeY2U.jpg,"适用类型：台式机硬盘
硬盘尺寸：2.5英寸
硬盘容量：2GB
单碟容量：暂无数据
缓存：64MB
转速：7200rpmrpm
接口类型：SATA接口
接口速率：暂无数据",,,2025-04-22 15:54:20
1745308463,西部数据蓝盘 3TB 5400转 64M SATA3（WD30EZRZ）,525.0,,,https://2f.zol-img.com.cn/product/222_320x240/783/cebcQLOe9Ltw.jpg,"适用类型：台式机
硬盘尺寸：3.5英寸
硬盘容量：3000GB
单碟容量：1000GB
缓存：64MB
转速：5400rpm
接口类型：SATA3.0
接口速率：6Gb/秒",,,2025-04-22 15:54:23
