product_id,title,reference_price,current_price,jd_url,image_url,specs,shop_name,comment_count,crawl_time
100036075482,利民SFX转ATX电源支架,19.0,22.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100036075482.html,https://2f.zol-img.com.cn/product/253_320x240/707/ce3WSXzazxJ6.jpg,"电源类型：台式机电源
出线类型：非模组化
额定功率：350W
最大功率：暂无数据
主板接口：20+4 pin
硬盘接口：暂无数据
PFC类型：暂无数据
转换效率：暂无数据",Thermaltake京东自营旗舰店,2万+,2025-04-28 16:57:36
1745830680,振华LEADEX G650,739.0,,,https://2b.zol-img.com.cn/product/223_320x240/705/ceShx5Ynsk0A.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：650W
最大功率：700W
主板接口：20+4pin
硬盘接口：6个
PFC类型：主动式
转换效率：89%",,,2025-04-28 16:58:00
42970233110,海盗船RM1000x,1359.0,1199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/42970233110.html,https://2d.zol-img.com.cn/product/223_320x240/479/cevoDDK35nv72.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：1000W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：11个
PFC类型：主动式
转换效率：90%",美商海盗船超畅行专卖店,2000+,2025-04-28 16:58:16
47543054992,长城G7 GW-ATX750BL,699.0,469.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/47543054992.html,https://2f.zol-img.com.cn/product/221_320x240/301/ce4S2fozen9Q.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：750W
最大功率：850W
主板接口：20+4pin
硬盘接口：9个
PFC类型：主动式
转换效率：91.6%",方度电脑专营店,5000+,2025-04-28 16:58:32
1745830726,长城金牌巨龙GW-EPS1250DA(90+),999.0,,,https://2c.zol-img.com.cn/product/223_320x240/676/ce5aOVbL2D30M.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：1250W
最大功率：暂无数据
硬盘接口：12个
主板接口：暂无数据
PFC类型：主动式
转换效率：90%",,,2025-04-28 16:58:46
1745830730,航嘉MVP P1600X,1999.0,,,https://2c.zol-img.com.cn/product/271_320x240/222/ceLuJ81M34DKY.jpg,"电源类型：台式机电源，游戏电源
出线类型：全模组电源
额定功率：1600W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：10个
PFC类型：主动式
转换效率：暂无数据",,,2025-04-28 16:58:50
10047665366765,航嘉WD750K全模组 新版,479.0,399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10047665366765.html,https://2d.zol-img.com.cn/product/262_320x240/135/cetfLHSzrVY6.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：80PLUS金牌",航嘉（Huntkey）旗舰店,1万+,2025-04-28 16:58:53
37949607460,长城稳定王GW-4000AD,169.0,164.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/37949607460.html,https://2c.zol-img.com.cn/product/253_320x240/708/ceFcrLHa6rJDI.jpg,"电源类型：台式机电源
出线类型：非模组化
额定功率：300W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：3个
PFC类型：暂无数据
转换效率：暂无数据",明士达电脑专营店,200+,2025-04-28 16:59:17
10067936899007,航嘉WD650K 全模组,499.0,264.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10067936899007.html,https://2a.zol-img.com.cn/product/225_320x240/192/cenhb4bsQI7dk.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：暂无数据",微航电脑办公专营店,2000+,2025-04-28 16:59:41
10256875043,金河田智能芯680 GT版,158.0,159.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10256875043.html,https://2e.zol-img.com.cn/product/223_320x240/172/cehoYT75EpIk.jpg,"电源类型：台式机电源
出线类型：非模组电源
额定功率：500W
最大功率：600W
主板接口：20+4pin
硬盘接口：4个
PFC类型：暂无数据
转换效率：暂无数据",金河田DIY官方旗舰店,2万+,2025-04-28 17:00:13
10048858341515,华硕）雷神二代1200W,1699.0,3099.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10048858341515.html,https://2e.zol-img.com.cn/product/253_320x240/120/ce4t2DfINP4AQ.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：1200W
最大功率：暂无数据
主板接口：24pin
硬盘接口：10个
PFC类型：主动式（功率因数为0.98）
转换效率：暂无数据",京东电竞官方旗舰店,100+,2025-04-28 17:00:38
100074596172,Tt TR2 S 750W,299.0,269.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100074596172.html,https://2f.zol-img.com.cn/product/257_320x240/137/ceZTrhq5I9M6.jpg,"电源类型：台式机电源
出线类型：非模组电源
额定功率：750W
最大功率：暂无数据
主板接口：24pin
硬盘接口：6个
PFC类型：主动式
转换效率：暂无数据",Thermaltake京东自营旗舰店,2万+,2025-04-28 17:00:52
10069607473823,航嘉MVP P1200,1299.0,1259.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10069607473823.html,https://2e.zol-img.com.cn/product/227_320x240/2/ceeOz09qyzHM.png,"电源类型：台式机电源
出线类型：全模组电源
额定功率：1200W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：7个
PFC类型：主动式
转换效率：80PLUS白金牌",方园迪科卖场店,100+,2025-04-28 17:01:07
10124916280732,航嘉GX850全模组,564.0,569.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10124916280732.html,https://2b.zol-img.com.cn/product/271_320x240/3/cepeqP50ggyHU.jpg,"电源类型：台式机电源，标准电源（atx）
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：暂无数据",航嘉（Huntkey）旗舰店,1万+,2025-04-28 17:02:18
10092410113377,长城ATX-3002,99.0,99.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10092410113377.html,https://2c.zol-img.com.cn/product/259_320x240/28/ceZCyeRsAJLE.jpg,"电源类型：标准电源（atx）
出线类型：非模组化
额定功率：220W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：暂无数据
PFC类型：暂无数据
转换效率：暂无数据",长城GreatWall电竞旗舰店,100+,2025-04-28 17:03:25
10036736661540,积至权力游戏600WS,58.0,59.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10036736661540.html,https://2c.zol-img.com.cn/product/259_320x240/852/ceuSsFtT3K5ps.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：400W
最大功率：600W
主板接口：20+4 pin
硬盘接口：3个
PFC类型：主动式（功率因数为0.98）
转换效率：80％",晨惠电脑配件专营店,2万+,2025-04-28 17:04:09
100015105542,鑫谷GM750W,559.0,297.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100015105542.html,https://2c.zol-img.com.cn/product/229_320x240/70/cePAHVBDJFS3w.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式
转换效率：92.06%",鑫谷京东自营旗舰店,20万+,2025-04-28 17:05:12
1745831137,航嘉战鹰750C,329.0,,,https://2a.zol-img.com.cn/product/269_320x240/200/ce1H0mJvBB0w6.jpg,"电源类型：台式机电源
出线类型：非模组电源
额定功率：650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：3个
PFC类型：主动式
转换效率：CQC I级能效",,,2025-04-28 17:05:37
100053950732,爱国者EP650,259.0,229.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100053950732.html,https://2f.zol-img.com.cn/product/252_320x240/585/ceWIr1NDvi.jpg,"电源类型：台式机电源
出线类型：暂无数据
额定功率：650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式（功率因数为0.98）
转换效率：暂无数据",爱国者DIY京东自营旗舰店,20万+,2025-04-28 17:05:55
1745831178,海盗船RM750x,770.0,,,https://2d.zol-img.com.cn/product/223_320x240/485/cekRVELxWDs8A.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式
转换效率：90%",,,2025-04-28 17:06:18
1745831181,振华冰山金蝶GX650,599.0,,,https://2c.zol-img.com.cn/product/83_320x240/80/ce7EXZur1s8f.jpg,"电源类型：台式机电源
出线类型：半模组电源
额定功率：650W
最大功率：700W
主板接口：20+4pin
硬盘接口：6个
PFC类型：主动式
转换效率：90%",,,2025-04-28 17:06:21
100145136474,先马XP1000悟空版,569.0,553.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100145136474.html,https://2a.zol-img.com.cn/product/271_320x240/244/ceC2A6uSlbMM.jpg,"电源类型：台式机电源，标准电源（atx）
出线类型：全模组电源
额定功率：1000W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：6个
PFC类型：主动式
转换效率：暂无数据",先马SAMA京东自营旗舰店,10万+,2025-04-28 17:06:26
10118809770604,长城机电绝杀650（绝杀U6）,399.0,399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10118809770604.html,https://2d.zol-img.com.cn/product/271_320x240/615/ceTDYckmY1Qps.jpg,"电源类型：台式机电源
出线类型：非模组化
额定功率：650W
最大功率：暂无数据
主板接口：24pin
硬盘接口：2个
PFC类型：暂无数据
转换效率：暂无数据",长城GreatWall电竞旗舰店,3,2025-04-28 17:06:38
10126612179129,航嘉WD650Evo炫金战神,339.0,319.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10126612179129.html,https://2c.zol-img.com.cn/product/270_320x240/250/ceRf7My69wJeA.jpg,"电源类型：台式机电源，游戏电源
出线类型：非模组化
额定功率：650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：93%",航嘉（Huntkey）旗舰店,1万+,2025-04-28 17:07:12
10127450677995,航嘉GX750全模组,799.0,439.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10127450677995.html,https://2f.zol-img.com.cn/product/269_320x240/961/ceJddGmnYDPxY.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：80PLUS金牌&CQC III级能效",微航电脑办公专营店,2000+,2025-04-28 17:07:25
100067747358,金河田白金牌A+850W,599.0,519.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100067747358.html,https://2e.zol-img.com.cn/product/253_320x240/182/ceG7atpmoAjEQ.jpg,"电源类型：标准电源（atx）
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：8个
PFC类型：主动式
转换效率：92%",金河田京东自营旗舰店,5万+,2025-04-28 17:07:47
100011575915,长城X6,449.0,369.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100011575915.html,https://2b.zol-img.com.cn/product/252_320x240/147/ceeTkss0jw.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：650W
最大功率：暂无数据
主板接口：24pin
硬盘接口：6个
PFC类型：主动式
转换效率：暂无数据",长城 GreatWall 京东自营旗舰店,20万+,2025-04-28 17:08:25
10117725961134,航嘉MVP P1000,1399.0,1059.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10117725961134.html,https://2e.zol-img.com.cn/product/232_320x240/16/ceMqAppHbBPS6.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：1000W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：7个
PFC类型：主动式
转换效率：80PLUS白金牌",臻品优选3C电脑配件经营部,13,2025-04-28 17:08:47
100020711161,航嘉WD750K全模组,659.0,399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100020711161.html,https://2d.zol-img.com.cn/product/223_320x240/473/cez83yigTC4pc.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：80PLUS金牌",航嘉 Huntkey 京东自营旗舰店,20万+,2025-04-28 17:09:10
1745831379,海盗船RM850x,900.0,,,https://2a.zol-img.com.cn/product/223_320x240/482/ceOSH2WSp8Giw.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：10个
PFC类型：主动式
转换效率：90%",,,2025-04-28 17:09:39
1237194,长城HOPE-7000DS,309.0,249.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/1237194.html,https://2a.zol-img.com.cn/product/223_320x240/150/cer75pMDYWTLY.jpg,"电源类型：台式机电源
出线类型：暂无数据
额定功率：600W
最大功率：700W
主板接口：20+4pin
硬盘接口：5个
PFC类型：主动式
转换效率：85%",长城 GreatWall 京东自营旗舰店,50万+,2025-04-28 17:09:43
10099451891835,安耐美静蝠A650,339.0,359.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10099451891835.html,https://2a.zol-img.com.cn/product/271_320x240/316/cecHMIwNhAg26.jpg,"电源类型：台式机电源，标准电源（atx）
出线类型：非模组电源
额定功率：650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：80%",安耐美电脑硬件旗舰店,200+,2025-04-28 17:10:09
10073150978319,航嘉MVP K850(ATX 3.1),859.0,759.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10073150978319.html,https://2e.zol-img.com.cn/product/269_320x240/140/cerd6CFBT2Xjo.jpg,"电源类型：台式机电源，标准电源（atx），游戏....>>
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：暂无数据",微航电脑办公专营店,500+,2025-04-28 17:10:22
100116682180,利民TR-SG850,459.0,399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100116682180.html,https://2e.zol-img.com.cn/product/268_320x240/850/cen8VH2ZrnKQ.jpg,"电源类型：标准电源（atx）
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：2个
PFC类型：暂无数据
转换效率：暂无数据",利民Thermalright京东自营旗舰店,2000+,2025-04-28 17:10:39
7299684,长城G6 GW-ATX650BL,599.0,399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/7299684.html,https://2c.zol-img.com.cn/product/221_320x240/298/ceSYmY2MtaMgM.jpg,"电源类型：台式机电源
出线类型：模组电源
额定功率：650W
最大功率：750W
主板接口：20+4pin
硬盘接口：6个
PFC类型：主动式
转换效率：91.6%",长城 GreatWall 京东自营旗舰店,50万+,2025-04-28 17:11:03
10031978304775,长城巨龙1650W,999.0,799.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10031978304775.html,https://2a.zol-img.com.cn/product/253_320x240/792/ceNpXr4zIabY.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：1650W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：7个
PFC类型：主动式
转换效率：暂无数据",长城浩鼎伟业专卖店,100+,2025-04-28 17:11:30
1745831549,海盗船SF750铂金,1199.0,,,https://2b.zol-img.com.cn/product/195_320x240/465/ceKydPTNcNcg.jpg,"电源类型：台式机电源，游戏电源，小机箱电源
出线类型：模组电源
额定功率：750W
最大功率：暂无数据
主板接口：24pin
硬盘接口：4个
PFC类型：暂无数据
转换效率：暂无数据",,,2025-04-28 17:12:29
10072082302212,航嘉WD750EVO,549.0,369.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10072082302212.html,https://2d.zol-img.com.cn/product/223_320x240/473/cez83yigTC4pc.jpg,"电源类型：台式机电源
出线类型：非模组电源
额定功率：750W
最大功率：暂无数据
主板接口：20+4pin
硬盘接口：4个
PFC类型：主动式
转换效率：暂无数据",方园迪科卖场店,100+,2025-04-28 17:12:34
10066391855368,长城GX 850W,899.0,509.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10066391855368.html,https://2a.zol-img.com.cn/product/253_320x240/272/ceI7uIWCMwIg.jpg,"电源类型：台式机电源
出线类型：全模组电源
额定功率：850W
最大功率：暂无数据
主板接口：24pin
硬盘接口：4个
PFC类型：主动式
转换效率：暂无数据",长城GreatWall方度专卖店,1万+,2025-04-28 17:13:04
